intent,text
shipping_delay,Quisiera shipping delay la entrega
shipping_delay,No sé cómo shipping delay el envío
shipping_delay,Necesito shipping delay la entrega
shipping_delay,Quisiera shipping delay la dirección
shipping_delay,¿Me pueden ayudar a shipping delay la dirección?
shipping_delay,Ayuda para shipping delay la entrega
shipping_delay,Quisiera shipping delay el envío
shipping_delay,Necesito shipping delay la entrega
shipping_delay,Necesito shipping delay la dirección
shipping_delay,No sé cómo shipping delay el envío
shipping_delay,¿Cómo puedo shipping delay el envío?
shipping_delay,Ayuda para shipping delay la entrega
shipping_delay,Necesito shipping delay el envío
shipping_delay,¿Cómo puedo shipping delay el envío?
technical_login_issue,Ayuda para technical login issue el asunto
technical_login_issue,Ayuda para technical login issue esta gestión
technical_login_issue,Necesito technical login issue mi solicitud
technical_login_issue,Ayuda para technical login issue mi solicitud
technical_login_issue,Ayuda para technical login issue el asunto
technical_login_issue,No sé cómo technical login issue el asunto
technical_login_issue,No sé cómo technical login issue esta gestión
technical_login_issue,¿Cómo puedo technical login issue el asunto?
technical_login_issue,¿Me pueden ayudar a technical login issue mi solicitud?
technical_login_issue,¿Cómo puedo technical login issue esta gestión?
technical_login_issue,Ayuda para technical login issue mi solicitud
technical_login_issue,¿Cómo puedo technical login issue el asunto?
technical_login_issue,¿Me pueden ayudar a technical login issue el asunto?
technical_login_issue,Ayuda para technical login issue el asunto
technical_login_issue,¿Cómo puedo technical login issue mi solicitud?
technical_login_issue,Ayuda para technical login issue el asunto
technical_login_issue,¿Me pueden ayudar a technical login issue esta gestión?
technical_login_issue,No sé cómo technical login issue esta gestión
technical_login_issue,Necesito technical login issue mi solicitud
technical_login_issue,Necesito technical login issue mi solicitud
technical_login_issue,No sé cómo technical login issue esta gestión
technical_login_issue,Quisiera technical login issue mi solicitud
technical_login_issue,Quisiera technical login issue esta gestión
technical_login_issue,¿Cómo puedo technical login issue el asunto?
technical_login_issue,¿Cómo puedo technical login issue mi solicitud?
technical_login_issue,Ayuda para technical login issue esta gestión
technical_login_issue,Quisiera technical login issue mi solicitud
technical_login_issue,¿Me pueden ayudar a technical login issue mi solicitud?
technical_login_issue,Necesito technical login issue mi solicitud
technical_login_issue,Necesito technical login issue esta gestión
technical_login_issue,No sé cómo technical login issue mi solicitud
technical_login_issue,Necesito technical login issue el asunto
technical_login_issue,Ayuda para technical login issue el asunto
technical_login_issue,Necesito technical login issue esta gestión
technical_login_issue,No sé cómo technical login issue el asunto
technical_login_issue,No sé cómo technical login issue esta gestión
technical_login_issue,¿Me pueden ayudar a technical login issue esta gestión?
technical_login_issue,No sé cómo technical login issue el asunto
technical_login_issue,Necesito technical login issue mi solicitud
technical_login_issue,Necesito technical login issue esta gestión
technical_login_issue,No sé cómo technical login issue mi solicitud
technical_login_issue,¿Me pueden ayudar a technical login issue mi solicitud?
technical_login_issue,Quisiera technical login issue mi solicitud
technical_login_issue,No sé cómo technical login issue mi solicitud
technical_login_issue,Ayuda para technical login issue esta gestión
technical_login_issue,¿Cómo puedo technical login issue el asunto?
technical_login_issue,¿Me pueden ayudar a technical login issue mi solicitud?
technical_login_issue,Ayuda para technical login issue esta gestión
technical_login_issue,No sé cómo technical login issue esta gestión
technical_login_issue,Ayuda para technical login issue el asunto
technical_login_issue,Quisiera technical login issue el asunto
technical_login_issue,Necesito technical login issue el asunto
technical_login_issue,Necesito technical login issue mi solicitud
technical_login_issue,¿Me pueden ayudar a technical login issue mi solicitud?
technical_login_issue,¿Me pueden ayudar a technical login issue mi solicitud?
technical_login_issue,No sé cómo technical login issue esta gestión
technical_login_issue,Ayuda para technical login issue mi solicitud
technical_login_issue,Ayuda para technical login issue mi solicitud
technical_login_issue,¿Me pueden ayudar a technical login issue esta gestión?
technical_login_issue,No sé cómo technical login issue mi solicitud
technical_login_issue,Ayuda para technical login issue el asunto
technical_login_issue,¿Cómo puedo technical login issue el asunto?
technical_login_issue,¿Cómo puedo technical login issue esta gestión?
technical_login_issue,¿Cómo puedo technical login issue esta gestión?
technical_login_issue,Necesito technical login issue esta gestión
technical_login_issue,¿Me pueden ayudar a technical login issue esta gestión?
technical_login_issue,Quisiera technical login issue el asunto
technical_login_issue,¿Cómo puedo technical login issue mi solicitud?
technical_login_issue,Quisiera technical login issue el asunto
technical_login_issue,Quisiera technical login issue mi solicitud
technical_login_issue,No sé cómo technical login issue el asunto
technical_login_issue,Quisiera technical login issue mi solicitud
technical_login_issue,No sé cómo technical login issue el asunto
technical_login_issue,Quisiera technical login issue mi solicitud
technical_login_issue,No sé cómo technical login issue el asunto
technical_login_issue,Quisiera technical login issue esta gestión
technical_login_issue,Ayuda para technical login issue mi solicitud
technical_login_issue,¿Cómo puedo technical login issue el asunto?
technical_login_issue,¿Me pueden ayudar a technical login issue mi solicitud?
technical_login_issue,Ayuda para technical login issue esta gestión
gift_card_issue,¿Cómo puedo gift card issue el asunto?
gift_card_issue,No sé cómo gift card issue el asunto
gift_card_issue,Quisiera gift card issue el asunto
gift_card_issue,¿Me pueden ayudar a gift card issue mi solicitud?
gift_card_issue,Necesito gift card issue mi solicitud
gift_card_issue,Ayuda para gift card issue esta gestión
gift_card_issue,Necesito gift card issue esta gestión
gift_card_issue,Ayuda para gift card issue el asunto
gift_card_issue,¿Me pueden ayudar a gift card issue esta gestión?
gift_card_issue,¿Cómo puedo gift card issue esta gestión?
gift_card_issue,No sé cómo gift card issue mi solicitud
gift_card_issue,¿Me pueden ayudar a gift card issue esta gestión?
gift_card_issue,¿Me pueden ayudar a gift card issue esta gestión?
gift_card_issue,Ayuda para gift card issue esta gestión
gift_card_issue,¿Me pueden ayudar a gift card issue esta gestión?
gift_card_issue,No sé cómo gift card issue mi solicitud
gift_card_issue,Necesito gift card issue mi solicitud
gift_card_issue,No sé cómo gift card issue el asunto
gift_card_issue,Quisiera gift card issue mi solicitud
gift_card_issue,Necesito gift card issue mi solicitud
gift_card_issue,Ayuda para gift card issue mi solicitud
gift_card_issue,¿Cómo puedo gift card issue mi solicitud?
gift_card_issue,Quisiera gift card issue el asunto
gift_card_issue,No sé cómo gift card issue el asunto
gift_card_issue,Necesito gift card issue mi solicitud
gift_card_issue,Ayuda para gift card issue esta gestión
gift_card_issue,Quisiera gift card issue esta gestión
gift_card_issue,Ayuda para gift card issue mi solicitud
gift_card_issue,Necesito gift card issue el asunto
gift_card_issue,Ayuda para gift card issue mi solicitud
gift_card_issue,No sé cómo gift card issue el asunto
gift_card_issue,Quisiera gift card issue esta gestión
gift_card_issue,Necesito gift card issue el asunto
gift_card_issue,Ayuda para gift card issue esta gestión
gift_card_issue,Ayuda para gift card issue mi solicitud
gift_card_issue,¿Cómo puedo gift card issue el asunto?
gift_card_issue,¿Me pueden ayudar a gift card issue esta gestión?
gift_card_issue,¿Me pueden ayudar a gift card issue mi solicitud?
gift_card_issue,Ayuda para gift card issue el asunto
gift_card_issue,Necesito gift card issue el asunto
gift_card_issue,Ayuda para gift card issue esta gestión
gift_card_issue,¿Cómo puedo gift card issue esta gestión?
gift_card_issue,No sé cómo gift card issue esta gestión
gift_card_issue,¿Me pueden ayudar a gift card issue mi solicitud?
gift_card_issue,Necesito gift card issue esta gestión
gift_card_issue,¿Me pueden ayudar a gift card issue esta gestión?
gift_card_issue,Necesito gift card issue mi solicitud
gift_card_issue,¿Cómo puedo gift card issue el asunto?
gift_card_issue,¿Cómo puedo gift card issue el asunto?
gift_card_issue,Necesito gift card issue el asunto
gift_card_issue,¿Me pueden ayudar a gift card issue mi solicitud?
gift_card_issue,No sé cómo gift card issue mi solicitud
gift_card_issue,Necesito gift card issue esta gestión
gift_card_issue,No sé cómo gift card issue mi solicitud
gift_card_issue,¿Cómo puedo gift card issue mi solicitud?
gift_card_issue,Quisiera gift card issue el asunto
gift_card_issue,Quisiera gift card issue esta gestión
gift_card_issue,Quisiera gift card issue el asunto
gift_card_issue,Quisiera gift card issue mi solicitud
gift_card_issue,Necesito gift card issue el asunto
gift_card_issue,¿Me pueden ayudar a gift card issue mi solicitud?
gift_card_issue,¿Me pueden ayudar a gift card issue el asunto?
gift_card_issue,¿Cómo puedo gift card issue el asunto?
gift_card_issue,¿Cómo puedo gift card issue el asunto?
gift_card_issue,Ayuda para gift card issue el asunto
gift_card_issue,Necesito gift card issue mi solicitud
gift_card_issue,Necesito gift card issue mi solicitud
gift_card_issue,Necesito gift card issue mi solicitud
gift_card_issue,¿Me pueden ayudar a gift card issue el asunto?
gift_card_issue,Necesito gift card issue el asunto
gift_card_issue,¿Cómo puedo gift card issue el asunto?
gift_card_issue,Necesito gift card issue mi solicitud
gift_card_issue,Quisiera gift card issue esta gestión
gift_card_issue,Ayuda para gift card issue el asunto
gift_card_issue,¿Cómo puedo gift card issue mi solicitud?
gift_card_issue,Ayuda para gift card issue el asunto
gift_card_issue,Quisiera gift card issue esta gestión
gift_card_issue,¿Cómo puedo gift card issue mi solicitud?
gift_card_issue,Ayuda para gift card issue el asunto
gift_card_issue,¿Me pueden ayudar a gift card issue el asunto?
order_return_request,¿Cómo puedo order return request el pedido {{Order Number}}?
order_return_request,¿Me pueden ayudar a order return request mi pedido?
order_return_request,No sé cómo order return request un pedido
order_return_request,¿Cómo puedo order return request el pedido {{Order Number}}?
order_return_request,Ayuda para order return request un pedido
order_return_request,Necesito order return request el pedido {{Order Number}}
order_return_request,¿Cómo puedo order return request un pedido?
order_return_request,¿Me pueden ayudar a order return request mi pedido?
order_return_request,¿Me pueden ayudar a order return request un pedido?
order_return_request,No sé cómo order return request mi pedido
order_return_request,Necesito order return request el pedido {{Order Number}}
order_return_request,¿Me pueden ayudar a order return request el pedido {{Order Number}}?
order_return_request,¿Cómo puedo order return request el pedido {{Order Number}}?
order_return_request,Quisiera order return request un pedido
order_return_request,¿Cómo puedo order return request mi pedido?
order_return_request,¿Cómo puedo order return request un pedido?
order_return_request,Ayuda para order return request el pedido {{Order Number}}
order_return_request,Quisiera order return request mi pedido
order_return_request,Necesito order return request un pedido
order_return_request,Quisiera order return request el pedido {{Order Number}}
order_return_request,¿Cómo puedo order return request mi pedido?
order_return_request,Quisiera order return request un pedido
order_return_request,¿Me pueden ayudar a order return request el pedido {{Order Number}}?
order_return_request,¿Me pueden ayudar a order return request un pedido?
order_return_request,¿Cómo puedo order return request el pedido {{Order Number}}?
order_return_request,Quisiera order return request mi pedido
order_return_request,¿Cómo puedo order return request el pedido {{Order Number}}?
order_return_request,Quisiera order return request un pedido
order_return_request,No sé cómo order return request el pedido {{Order Number}}
order_return_request,¿Me pueden ayudar a order return request mi pedido?
order_return_request,Quisiera order return request el pedido {{Order Number}}
order_return_request,¿Me pueden ayudar a order return request mi pedido?
order_return_request,¿Me pueden ayudar a order return request un pedido?
order_return_request,Quisiera order return request mi pedido
order_return_request,Ayuda para order return request mi pedido
order_return_request,Necesito order return request un pedido
order_return_request,¿Me pueden ayudar a order return request el pedido {{Order Number}}?
order_return_request,Ayuda para order return request un pedido
order_return_request,¿Cómo puedo order return request mi pedido?
order_return_request,¿Me pueden ayudar a order return request el pedido {{Order Number}}?
order_return_request,Necesito order return request un pedido
order_return_request,¿Cómo puedo order return request el pedido {{Order Number}}?
order_return_request,Quisiera order return request el pedido {{Order Number}}
order_return_request,¿Me pueden ayudar a order return request el pedido {{Order Number}}?
order_return_request,No sé cómo order return request el pedido {{Order Number}}
order_return_request,No sé cómo order return request un pedido
order_return_request,Ayuda para order return request mi pedido
order_return_request,No sé cómo order return request mi pedido
order_return_request,No sé cómo order return request el pedido {{Order Number}}
order_return_request,Necesito order return request un pedido
order_return_request,Ayuda para order return request el pedido {{Order Number}}
order_return_request,No sé cómo order return request un pedido
order_return_request,¿Cómo puedo order return request mi pedido?
order_return_request,No sé cómo order return request mi pedido
order_return_request,Ayuda para order return request el pedido {{Order Number}}
order_return_request,Necesito order return request un pedido
order_return_request,Necesito order return request el pedido {{Order Number}}
order_return_request,Quisiera order return request un pedido
order_return_request,No sé cómo order return request el pedido {{Order Number}}
order_return_request,¿Me pueden ayudar a order return request mi pedido?
order_return_request,Quisiera order return request un pedido
order_return_request,Necesito order return request un pedido
order_return_request,¿Cómo puedo order return request el pedido {{Order Number}}?
order_return_request,¿Me pueden ayudar a order return request mi pedido?
order_return_request,¿Me pueden ayudar a order return request un pedido?
order_return_request,Ayuda para order return request mi pedido
order_return_request,No sé cómo order return request un pedido
order_return_request,Ayuda para order return request un pedido
order_return_request,¿Cómo puedo order return request un pedido?
order_return_request,Necesito order return request el pedido {{Order Number}}
order_return_request,Ayuda para order return request un pedido
order_return_request,Necesito order return request mi pedido
order_return_request,Quisiera order return request un pedido
order_return_request,¿Me pueden ayudar a order return request mi pedido?
order_return_request,Quisiera order return request mi pedido
order_return_request,¿Cómo puedo order return request mi pedido?
order_return_request,¿Cómo puedo order return request mi pedido?
order_return_request,Ayuda para order return request mi pedido
order_return_request,Quisiera order return request mi pedido
order_return_request,No sé cómo order return request un pedido
wrong_item_received,No recibí el producto que compré en la compra
wrong_item_received,Quiero reportar que me enviaron algo diferente en el paquete
wrong_item_received,Me llegó el producto equivocado en el paquete
wrong_item_received,Recibí un artículo distinto al que pedí en mi pedido
wrong_item_received,Me llegó el producto equivocado en la entrega
wrong_item_received,No recibí el producto que compré en mi pedido
wrong_item_received,No recibí el producto que compré en mi pedido
wrong_item_received,El pedido la compra vino incorrecto
wrong_item_received,El pedido mi pedido vino incorrecto
wrong_item_received,Quiero reportar que me enviaron algo diferente en el paquete
wrong_item_received,Quiero reportar que me enviaron algo diferente en mi pedido
wrong_item_received,Me llegó el producto equivocado en el paquete
wrong_item_received,Me llegó el producto equivocado en la entrega
wrong_item_received,Quiero reportar que me enviaron algo diferente en mi pedido
wrong_item_received,Me llegó el producto equivocado en la entrega
wrong_item_received,Quiero reportar que me enviaron algo diferente en la compra
wrong_item_received,Recibí un artículo distinto al que pedí en la entrega
wrong_item_received,Quiero reportar que me enviaron algo diferente en la entrega
wrong_item_received,Quiero reportar que me enviaron algo diferente en la entrega
wrong_item_received,Quiero reportar que me enviaron algo diferente en la compra
wrong_item_received,Me llegó el producto equivocado en el paquete
wrong_item_received,No recibí el producto que compré en la compra
wrong_item_received,Me llegó el producto equivocado en la entrega
wrong_item_received,Recibí un artículo distinto al que pedí en la compra
wrong_item_received,Quiero reportar que me enviaron algo diferente en el paquete
wrong_item_received,Recibí un artículo distinto al que pedí en la compra
wrong_item_received,El pedido el paquete vino incorrecto
wrong_item_received,Quiero reportar que me enviaron algo diferente en el paquete
wrong_item_received,El pedido la compra vino incorrecto
wrong_item_received,No recibí el producto que compré en el paquete
wrong_item_received,Quiero reportar que me enviaron algo diferente en la entrega
wrong_item_received,Quiero reportar que me enviaron algo diferente en la entrega
wrong_item_received,No recibí el producto que compré en el paquete
wrong_item_received,El pedido la compra vino incorrecto
wrong_item_received,No recibí el producto que compré en la compra
wrong_item_received,Me llegó el producto equivocado en mi pedido
wrong_item_received,El pedido mi pedido vino incorrecto
wrong_item_received,Quiero reportar que me enviaron algo diferente en la entrega
wrong_item_received,El pedido mi pedido vino incorrecto
wrong_item_received,El pedido la entrega vino incorrecto
wrong_item_received,Recibí un artículo distinto al que pedí en el paquete
wrong_item_received,Me llegó el producto equivocado en el paquete
wrong_item_received,Quiero reportar que me enviaron algo diferente en la entrega
wrong_item_received,Me llegó el producto equivocado en mi pedido
wrong_item_received,No recibí el producto que compré en el paquete
wrong_item_received,Recibí un artículo distinto al que pedí en la entrega
wrong_item_received,El pedido el paquete vino incorrecto
wrong_item_received,Quiero reportar que me enviaron algo diferente en la entrega
wrong_item_received,Recibí un artículo distinto al que pedí en el paquete
wrong_item_received,El pedido mi pedido vino incorrecto
wrong_item_received,Quiero reportar que me enviaron algo diferente en la compra
wrong_item_received,Quiero reportar que me enviaron algo diferente en la entrega
wrong_item_received,Me llegó el producto equivocado en el paquete
wrong_item_received,No recibí el producto que compré en la entrega
wrong_item_received,No recibí el producto que compré en mi pedido
wrong_item_received,Quiero reportar que me enviaron algo diferente en el paquete
wrong_item_received,Me llegó el producto equivocado en la compra
wrong_item_received,Me llegó el producto equivocado en mi pedido
wrong_item_received,El pedido el paquete vino incorrecto
wrong_item_received,No recibí el producto que compré en la compra
wrong_item_received,Me llegó el producto equivocado en la entrega
wrong_item_received,Quiero reportar que me enviaron algo diferente en mi pedido
wrong_item_received,No recibí el producto que compré en mi pedido
wrong_item_received,El pedido mi pedido vino incorrecto
wrong_item_received,El pedido la entrega vino incorrecto
wrong_item_received,El pedido la entrega vino incorrecto
wrong_item_received,Recibí un artículo distinto al que pedí en mi pedido
wrong_item_received,No recibí el producto que compré en la compra
wrong_item_received,Quiero reportar que me enviaron algo diferente en mi pedido
wrong_item_received,Recibí un artículo distinto al que pedí en la compra
wrong_item_received,El pedido la compra vino incorrecto
wrong_item_received,Recibí un artículo distinto al que pedí en la entrega
wrong_item_received,El pedido mi pedido vino incorrecto
wrong_item_received,No recibí el producto que compré en mi pedido
wrong_item_received,Quiero reportar que me enviaron algo diferente en la compra
wrong_item_received,El pedido mi pedido vino incorrecto
wrong_item_received,No recibí el producto que compré en la compra
wrong_item_received,Recibí un artículo distinto al que pedí en la entrega
wrong_item_received,No recibí el producto que compré en la entrega
wrong_item_received,No recibí el producto que compré en la compra
wrong_item_received,Quiero reportar que me enviaron algo diferente en la entrega
wrong_item_received,Quiero reportar que me enviaron algo diferente en la entrega
wrong_item_received,Recibí un artículo distinto al que pedí en mi pedido
wrong_item_received,El pedido la compra vino incorrecto
wrong_item_received,El pedido mi pedido vino incorrecto
wrong_item_received,Me llegó el producto equivocado en la compra
wrong_item_received,No recibí el producto que compré en el paquete
wrong_item_received,El pedido la entrega vino incorrecto
wrong_item_received,El pedido el paquete vino incorrecto
wrong_item_received,Quiero reportar que me enviaron algo diferente en mi pedido
wrong_item_received,El pedido la entrega vino incorrecto
wrong_item_received,El pedido la compra vino incorrecto
wrong_item_received,Quiero reportar que me enviaron algo diferente en la entrega
wrong_item_received,No recibí el producto que compré en mi pedido
wrong_item_received,Recibí un artículo distinto al que pedí en la entrega
wrong_item_received,El pedido la entrega vino incorrecto
wrong_item_received,Me llegó el producto equivocado en mi pedido
wrong_item_received,Me llegó el producto equivocado en la entrega
wrong_item_received,Quiero reportar que me enviaron algo diferente en la entrega
wrong_item_received,El pedido mi pedido vino incorrecto
wrong_item_received,El pedido mi pedido vino incorrecto
wrong_item_received,El pedido la compra vino incorrecto
wrong_item_received,No recibí el producto que compré en mi pedido
wrong_item_received,El pedido la entrega vino incorrecto
wrong_item_received,Quiero reportar que me enviaron algo diferente en la entrega
wrong_item_received,Recibí un artículo distinto al que pedí en el paquete
wrong_item_received,Quiero reportar que me enviaron algo diferente en la compra
wrong_item_received,Quiero reportar que me enviaron algo diferente en la entrega
wrong_item_received,Me llegó el producto equivocado en la compra
wrong_item_received,Quiero reportar que me enviaron algo diferente en mi pedido
wrong_item_received,El pedido la entrega vino incorrecto
wrong_item_received,Me llegó el producto equivocado en el paquete
wrong_item_received,Recibí un artículo distinto al que pedí en el paquete
wrong_item_received,Me llegó el producto equivocado en la compra
wrong_item_received,Me llegó el producto equivocado en mi pedido
wrong_item_received,No recibí el producto que compré en el paquete
wrong_item_received,El pedido mi pedido vino incorrecto
wrong_item_received,Me llegó el producto equivocado en el paquete
wrong_item_received,No recibí el producto que compré en la entrega
wrong_item_received,No recibí el producto que compré en mi pedido
damaged_item,Recibí el pedido con daño en la compra
damaged_item,El paquete de mi pedido llegó en mal estado
damaged_item,El artículo de el paquete llegó roto
damaged_item,El paquete de la compra llegó en mal estado
damaged_item,El paquete de mi pedido llegó en mal estado
damaged_item,Me llegó un producto dañado en el paquete
damaged_item,El paquete de la entrega llegó en mal estado
damaged_item,Recibí el pedido con daño en la compra
damaged_item,Quiero reportar que el producto llegó defectuoso en el paquete
damaged_item,Me llegó un producto dañado en la entrega
damaged_item,Recibí el pedido con daño en la entrega
damaged_item,Recibí el pedido con daño en el paquete
damaged_item,El paquete de la entrega llegó en mal estado
damaged_item,Me llegó un producto dañado en la entrega
damaged_item,Quiero reportar que el producto llegó defectuoso en mi pedido
damaged_item,El paquete de la entrega llegó en mal estado
damaged_item,El artículo de el paquete llegó roto
damaged_item,Recibí el pedido con daño en la compra
damaged_item,El artículo de mi pedido llegó roto
damaged_item,Quiero reportar que el producto llegó defectuoso en el paquete
damaged_item,Quiero reportar que el producto llegó defectuoso en el paquete
damaged_item,El paquete de el paquete llegó en mal estado
damaged_item,Quiero reportar que el producto llegó defectuoso en la entrega
damaged_item,El paquete de la entrega llegó en mal estado
damaged_item,Quiero reportar que el producto llegó defectuoso en el paquete
damaged_item,El artículo de el paquete llegó roto
damaged_item,El paquete de el paquete llegó en mal estado
damaged_item,El artículo de la entrega llegó roto
damaged_item,El paquete de el paquete llegó en mal estado
damaged_item,Quiero reportar que el producto llegó defectuoso en el paquete
damaged_item,El paquete de el paquete llegó en mal estado
damaged_item,Recibí el pedido con daño en mi pedido
damaged_item,El paquete de mi pedido llegó en mal estado
damaged_item,El artículo de la entrega llegó roto
damaged_item,El artículo de mi pedido llegó roto
damaged_item,Recibí el pedido con daño en la compra
damaged_item,Quiero reportar que el producto llegó defectuoso en la entrega
damaged_item,Quiero reportar que el producto llegó defectuoso en la entrega
damaged_item,El artículo de el paquete llegó roto
damaged_item,Me llegó un producto dañado en el paquete
damaged_item,El artículo de mi pedido llegó roto
damaged_item,El paquete de la entrega llegó en mal estado
damaged_item,El paquete de el paquete llegó en mal estado
damaged_item,El paquete de el paquete llegó en mal estado
damaged_item,El artículo de mi pedido llegó roto
damaged_item,Recibí el pedido con daño en mi pedido
damaged_item,Quiero reportar que el producto llegó defectuoso en el paquete
damaged_item,El paquete de la compra llegó en mal estado
damaged_item,Recibí el pedido con daño en el paquete
damaged_item,Quiero reportar que el producto llegó defectuoso en la compra
damaged_item,Quiero reportar que el producto llegó defectuoso en el paquete
damaged_item,El artículo de el paquete llegó roto
damaged_item,El artículo de mi pedido llegó roto
damaged_item,Quiero reportar que el producto llegó defectuoso en mi pedido
damaged_item,Recibí el pedido con daño en la compra
damaged_item,El artículo de el paquete llegó roto
damaged_item,El artículo de mi pedido llegó roto
damaged_item,El artículo de la compra llegó roto
damaged_item,El paquete de la compra llegó en mal estado
damaged_item,Recibí el pedido con daño en la compra
damaged_item,El artículo de la compra llegó roto
damaged_item,Quiero reportar que el producto llegó defectuoso en mi pedido
damaged_item,El paquete de la compra llegó en mal estado
damaged_item,Recibí el pedido con daño en la compra
damaged_item,El paquete de mi pedido llegó en mal estado
damaged_item,El paquete de mi pedido llegó en mal estado
damaged_item,Quiero reportar que el producto llegó defectuoso en la compra
damaged_item,Me llegó un producto dañado en el paquete
damaged_item,El paquete de la compra llegó en mal estado
damaged_item,Me llegó un producto dañado en la compra
damaged_item,El paquete de mi pedido llegó en mal estado
damaged_item,El artículo de la entrega llegó roto
damaged_item,Quiero reportar que el producto llegó defectuoso en la compra
damaged_item,Recibí el pedido con daño en la entrega
damaged_item,Quiero reportar que el producto llegó defectuoso en el paquete
damaged_item,Quiero reportar que el producto llegó defectuoso en la entrega
damaged_item,El paquete de mi pedido llegó en mal estado
damaged_item,El paquete de el paquete llegó en mal estado
damaged_item,Quiero reportar que el producto llegó defectuoso en la compra
damaged_item,Me llegó un producto dañado en mi pedido
damaged_item,El artículo de el paquete llegó roto
damaged_item,Quiero reportar que el producto llegó defectuoso en la compra
damaged_item,Recibí el pedido con daño en la compra
damaged_item,Me llegó un producto dañado en el paquete
damaged_item,Quiero reportar que el producto llegó defectuoso en el paquete
damaged_item,Quiero reportar que el producto llegó defectuoso en mi pedido
damaged_item,Recibí el pedido con daño en la entrega
damaged_item,El artículo de mi pedido llegó roto
damaged_item,Me llegó un producto dañado en mi pedido
damaged_item,Quiero reportar que el producto llegó defectuoso en la entrega
damaged_item,Me llegó un producto dañado en la compra
damaged_item,El paquete de el paquete llegó en mal estado
damaged_item,Quiero reportar que el producto llegó defectuoso en la compra
damaged_item,Me llegó un producto dañado en el paquete
damaged_item,Recibí el pedido con daño en el paquete
damaged_item,El artículo de el paquete llegó roto
damaged_item,El artículo de mi pedido llegó roto
damaged_item,Quiero reportar que el producto llegó defectuoso en la entrega
damaged_item,Recibí el pedido con daño en la compra
damaged_item,Recibí el pedido con daño en el paquete
damaged_item,Me llegó un producto dañado en el paquete
damaged_item,El artículo de mi pedido llegó roto
damaged_item,El paquete de la entrega llegó en mal estado
damaged_item,Me llegó un producto dañado en la compra
damaged_item,Quiero reportar que el producto llegó defectuoso en la compra
damaged_item,El paquete de mi pedido llegó en mal estado
damaged_item,El paquete de la compra llegó en mal estado
damaged_item,El artículo de el paquete llegó roto
damaged_item,El paquete de la compra llegó en mal estado
damaged_item,Quiero reportar que el producto llegó defectuoso en la compra
damaged_item,Quiero reportar que el producto llegó defectuoso en mi pedido
damaged_item,El paquete de mi pedido llegó en mal estado
damaged_item,El artículo de la entrega llegó roto
damaged_item,El paquete de el paquete llegó en mal estado
damaged_item,Me llegó un producto dañado en el paquete
damaged_item,El artículo de mi pedido llegó roto
damaged_item,Recibí el pedido con daño en mi pedido
damaged_item,El artículo de mi pedido llegó roto
damaged_item,El paquete de la entrega llegó en mal estado
damaged_item,Recibí el pedido con daño en mi pedido
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en mi compra
delivery_not_received,El envío de mi pedido figura como entregado y no lo tengo
delivery_not_received,No me llegó el paquete de el paquete
delivery_not_received,Necesito ayuda porque no recibí la compra de mi pedido
delivery_not_received,El envío de el paquete figura como entregado y no lo tengo
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en mi compra
delivery_not_received,Quiero reportar que no recibí mi pedido el paquete
delivery_not_received,Quiero reportar que no recibí mi pedido la entrega
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en la entrega
delivery_not_received,Necesito ayuda porque no recibí la compra de mi compra
delivery_not_received,Quiero reportar que no recibí mi pedido la entrega
delivery_not_received,No me llegó el paquete de mi compra
delivery_not_received,Quiero reportar que no recibí mi pedido el paquete
delivery_not_received,Necesito ayuda porque no recibí la compra de la entrega
delivery_not_received,Necesito ayuda porque no recibí la compra de mi pedido
delivery_not_received,No me llegó el paquete de mi compra
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en mi compra
delivery_not_received,El envío de el paquete figura como entregado y no lo tengo
delivery_not_received,El envío de el paquete figura como entregado y no lo tengo
delivery_not_received,Quiero reportar que no recibí mi pedido el paquete
delivery_not_received,No me llegó el paquete de la entrega
delivery_not_received,Necesito ayuda porque no recibí la compra de la entrega
delivery_not_received,El envío de mi pedido figura como entregado y no lo tengo
delivery_not_received,Necesito ayuda porque no recibí la compra de mi pedido
delivery_not_received,Quiero reportar que no recibí mi pedido mi pedido
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en mi compra
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en la entrega
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en mi pedido
delivery_not_received,Necesito ayuda porque no recibí la compra de la entrega
delivery_not_received,El envío de mi compra figura como entregado y no lo tengo
delivery_not_received,Quiero reportar que no recibí mi pedido el paquete
delivery_not_received,Necesito ayuda porque no recibí la compra de mi pedido
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en mi pedido
delivery_not_received,Quiero reportar que no recibí mi pedido el paquete
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en el paquete
delivery_not_received,Quiero reportar que no recibí mi pedido el paquete
delivery_not_received,Mi pedido aparece entregado pero no lo recibí en mi compra
delivery_not_received,Quiero reportar que no recibí mi pedido el paquete
delivery_not_received,El envío de mi compra figura como entregado y no lo tengo
delivery_not_received,No me llegó el paquete de mi pedido
delivery_not_received,Quiero reportar que no recibí mi pedido el paquete
